stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone
6957,,Bedburg Brunnenstr.,,51.007515,6.545093,,,0,,
6959,,Bedburg Kaster Rathaus,,51.007782,6.553303,,,0,,
6960,,Bedburg Friedrich-Ebert-Str.,,51.005374,6.558888,,,0,,
6966,,Grevenbroich Gustorf Bf,,51.067525,6.569723,,,0,,
6967,,Grevenbroich Christian-Kropp-Str.,,51.071715,6.567663,,,0,,
6968,,Grevenbroich Eichenweg,,51.076782,6.568196,,,0,,
6969,,Grevenbroich Laach,,51.081953,6.569473,,,0,,
6970,,Grevenbroich Bergheimer Str.,,51.087374,6.578531,,,0,,
6973,,Köln Chempark Tor 10,,51.010812,6.989859,,,0,,
6992,,Bonn Sachsenweg,,50.741392,7.086679,,,0,,
6994,,Bonn Heinrich-Lützeler-Str.,,50.717639,7.096523,,,0,,
6998,,Erftstadt Maarweg,,50.834456,6.746532,,,0,,
7000,,Mechernich Dietrich-Bonhoeffer-Str.,,50.597056,6.653237,,,0,,
7001,,Euskirchen Miele Werk,,50.653336,6.796824,,,0,,
7002,,Ruppichteroth Hatterscheid Abzw.,,50.819067,7.403594,,,0,,
7003,,Bergheim Niederaußem Rwe,,50.990952,6.673512,,,0,,
7004,,Erftstadt Am Welschbach,,50.797337,6.757926,,,0,,
7007,,Zülpich Frankfurter Str.,,50.706981,6.740272,,,0,,
7008,,Euskirchen Ev. Kirche,,50.660334,6.793520,,,0,,
7009,,Monschau Umgehungsstr.,,50.559068,6.236881,,,0,,
7010,,Euskirchen Euskirchener Heide,,50.637893,6.765789,,,0,,
7011,,Swisttal Kriegshoven,,50.725018,6.902954,,,0,,
7012,,Swisttal Kölner Str.,,50.718508,6.910051,,,0,,
7015,,Swisttal Miel Ort,,50.668653,6.917842,,,0,,
7016,,Brühl Bonnstr. Süd,,50.818527,6.906290,,,0,,
7017,,Mechernich Antweiler Mitte,,50.608961,6.745639,,,0,,
7019,,Euskirchen Schloßmühlenstr.,,50.653037,6.742845,,,0,,
7020,,Erpel Bahnhofstr.,,50.580972,7.242853,,,0,,
7021,,Zülpich Post,,50.693292,6.649663,,,0,,
7023,,Bad Münstereifel Hochthürmer Blick,,50.539434,6.905300,,,0,,
7028,,Pulheim Bruchstr.,,51.022866,6.767772,,,0,,
7031,,Bergheim Südweststr.,,50.952382,6.641261,,,0,,
7032,,Kerpen Frechener Str. / B264,,50.878457,6.778310,,,0,,
7034,,Bad Münstereifel Reckerscheid,,50.508881,6.843842,,,0,,
7035,,Bergisch Gladbach Am Burgtor,,50.956548,7.122578,,,0,,
7037,,Erftstadt Bliesheim Grundschule,,50.782212,6.817192,,,0,,
7038,,Erftstadt Von-Stephan-Str.,,50.809765,6.800265,,,0,,
7039,,Erftstadt Klaus-Schäfer-Str.,,50.810775,6.797274,,,0,,
7040,,Schleiden Rewe,,50.518565,6.441707,,,0,,
7041,,Hellenthal Blumenthal,,50.496878,6.461362,,,0,,
7042,,Hellenthal Trierer Str.,,50.485559,6.433424,,,0,,
7045,,Nettersheim Zingsheim Rathaus,,50.509027,6.656757,,,0,,
7046,,Blankenheim Finkenberg Schulzentrum,,50.436100,6.658646,,,0,,
7047,,Schleiden Gemünd Mitte,,50.571222,6.502729,,,0,,
7048,,Kall Keldenicher Str.,,50.540543,6.566630,,,0,,
7050,,Königswinter Niederscheuren Ort,,50.737669,7.250016,,,0,,
7051,,Bergisch Gladbach Johanniterstr.,,50.989094,7.194534,,,0,,
7052,,Dahlem Sonnenweg,,50.420003,6.556549,,,0,,
7053,,Dahlem Schule,,50.386844,6.549847,,,0,,
7054,,Bergisch Gladbach Wingertsheide,,50.951105,7.123016,,,0,,
7056,,Kall Diefenbach,,50.490075,6.538110,,,0,,
7057,,Kall Steinfelderheistert,,50.495273,6.541622,,,0,,
7058,,Schleiden Schulzentrum,,50.527254,6.474789,,,0,,
7059,,Dahlem Kronenburgerhütte,,50.359594,6.476864,,,0,,
7063,,Blankenheim Schloßtal,,50.389135,6.712274,,,0,,
7064,,Rheinbach Schlebacher Str.,,50.603312,6.926316,,,0,,
7065,,Hellenthal Giescheid,,50.440601,6.426284,,,0,,
7068,,Hellenthal Paulushof,,50.451180,6.531515,,,0,,
7073,,Blankenheim Nonnenbach,,50.414831,6.634152,,,0,,
7076,,Leverkusen Straßburger Str.,,51.024158,7.044905,,,0,,
7107,,Leverkusen Finanzamt,,51.032633,7.016513,,,0,,
7108,,Swisttal Heimerzheim Friedhof,,50.718563,6.920176,,,0,,
7109,,Swisttal Vier Bänke,,50.680152,6.940209,,,0,,
7112,,Alfter Am Bockshof,,50.682404,7.018826,,,0,,
7113,,Rheinbach Industriestr.,,50.634088,6.959092,,,0,,
7114,,Rheinbach Hauptstr.,,50.626062,6.947863,,,0,,
7117,,Königswinter Am Kuxenberg,,50.702098,7.244865,,,0,,
7118,,Swisttal Hohn Ort,,50.681507,6.948287,,,0,,
7120,,Kürten Furth Abzw.,,51.072229,7.330683,,,0,,
7121,,Buchholz (Westerw) Ringstr.,,50.707092,7.386117,,,0,,
7122,,Troisdorf Kasseler Furt,,50.840483,7.105875,,,0,,
7124,,Königswinter Hauptstr.,,50.676358,7.191723,,,0,,
7125,,Königswinter Schönsitzstr.,,50.690566,7.181625,,,0,,
7126,,Hennef Wiederschall,,50.730665,7.321826,,,0,,
7127,,Unkel Graf-Blumenthal-Str.,,50.596054,7.219296,,,0,,
7128,,Much Bitzen,,50.884773,7.351040,,,0,,
7129,,Bergisch Gladbach Moitzfeld,,50.965768,7.176710,,,0,,
7130,,Bonn Pfaffenweg,,50.739740,7.136395,,,0,,
7131,,Bonn Königswinterer Str.,,50.736761,7.130330,,,0,,
7134,,Leichlingen Pilgerheim Talblick,,51.107806,7.074136,,,0,,
7135,,Erftstadt Haus Loosen,,50.769711,6.766509,,,0,,
7137,,Erftstadt Industriegebiet,,50.751857,6.774804,,,0,,
7138,,Erftstadt Friesheim Kindergarten,,50.755984,6.778770,,,0,,
7139,,Erftstadt Im Längsbusch,,50.824511,6.803753,,,0,,
7143,,Bergisch Gladbach Sanderhöhe,,50.989341,7.147511,,,0,,
7144,,Bergisch Gladbach Jakob-Kirch-Str.,,50.990282,7.141395,,,0,,
7145,,Kerpen Mittelstr.,,50.912992,6.712554,,,0,,
7152,,Hürth Kolpingstr.,,50.896725,6.899337,,,0,,
7155,,Bergisch Gladbach Moitzfeld Kirche,,50.966446,7.185198,,,0,,
7157,,Kerpen Fontänestr.,,50.909596,6.713640,,,0,,
7159,,Bergheim Paulusschule,,50.982260,6.678242,,,0,,
7161,,Bergheim Brandenburger Str.,,50.987313,6.682674,,,0,,
7165,,Erftstadt Marienplatz,,50.816184,6.817048,,,0,,
7166,,Wermelskirchen Gartenweg,,51.132893,7.210416,,,0,,
7167,,Wermelskirchen Stettiner Str.,,51.132525,7.213835,,,0,,
7168,,Wermelskirchen Königstr.,,51.135344,7.214180,,,0,,
7169,,Wermelskirchen Krankenhaus,,51.135048,7.221831,,,0,,
7170,,Wermelskirchen Am Stadtrand,,51.130579,7.223684,,,0,,
7171,,Wermelskirchen Maria In Der Aue,,51.073794,7.168406,,,0,,
7179,,Wermelskirchen Elbringhausen,,51.144352,7.235524,,,0,,
7182,,Bornheim Rathaus (Bus),,50.757816,7.004548,,,0,,
7183,,Bornheim Herseler Str.,,50.756410,7.015346,,,0,,
7184,,Bonn Bad Godesberg Bf./Rheinallee,,50.685113,7.158040,,,0,,
7186,,Pulheim Lise-Meitner-Str.,,50.962669,6.808599,,,0,,
7187,,Bergheim Wiebachhof,,50.932805,6.642713,,,0,,
7188,,Kerpen Matthias-Werner-Str.,,50.854338,6.762102,,,0,,
7189,,Kerpen Brüggen Post,,50.847124,6.773798,,,0,,
7190,,Bergheim Von-Gils-Str.,,50.953548,6.623460,,,0,,
7192,,Radevormwald Dahlerau Bf,,51.221551,7.310623,,,0,,
7193,,Bergheim Heinrich-Hertz-Str.,,50.945820,6.629788,,,0,,
7197,,Bergheim Am Tonnenberg,,50.973622,6.687314,,,0,,
7198,,Bergheim Büsdorf Kirche,,50.991620,6.710924,,,0,,
7200,,Kerpen Martinusschule,,50.864972,6.702134,,,0,,
7201,,Leverkusen Meckhofer Feld,,51.047575,7.084307,,,0,,
7203,,Bedburg Schützenplatz,,51.004360,6.537320,,,0,,
7205,,Brühl Hs Bund/Bfa,,50.830665,6.881331,,,0,,
7206,,Köln Am Kreuzweg,,50.868549,6.921708,,,0,,
7208,,Erftstadt Schwarzau Abzw.,,50.815871,6.805265,,,0,,
7209,,Erftstadt Liblar Friedhof,,50.815307,6.810094,,,0,,
7210,,Hürth Bachstr./Haus Baden,,50.900127,6.902331,,,0,,
7212,,Leverkusen Wupsi Betriebshof,,51.054548,7.017606,,,0,,
7213,,Alfter Im Benden,,50.746291,7.022168,,,0,,
7215,,Troisdorf Grundschule Schloßstr.,,50.816585,7.157246,,,0,,
7225,,Hürth Ahl Schull / Vhs,,50.898642,6.900226,,,0,,
7230,,Hürth Auf Der Höhe,,50.855230,6.886523,,,0,,
7264,,Nümbrecht Geringhausen Abzw.,,50.890323,7.539394,,,0,,
7277,,Rheinbach Neustr.,,50.601516,6.926083,,,0,,
7288,,Neunkirchen-Seelscheid Seelscheid Altenheim,,50.873241,7.311508,,,0,,
7289,,Neunkirchen-Seelscheid Franziskus-Schule,,50.874811,7.318173,,,0,,
7296,,Gerolstein Bf,,50.222806,6.659667,,,0,,
7299,,Mudersbach Bf,,50.827444,7.951682,,,0,,
7300,,Brachbach Bf,,50.821995,7.941505,,,0,,
7301,,Kirchen (Sieg) Freusburg Siedlung Bf,,50.816011,7.895945,,,0,,
7302,,Kirchen (Sieg) Kirchen Bf,,50.806563,7.880409,,,0,,
7303,,Bad Münstereifel Dorfstr.,,50.511043,6.777521,,,0,,
7305,,Scheuerfeld Bf,,50.791986,7.837230,,,0,,
7309,,Bad Münstereifel Fichtenweg,,50.486953,6.825316,,,0,,
7310,,Brohl-Lützing Brohl Bf,,50.481306,7.332438,,,0,,
7311,,Bad Breisig Bf,,50.504373,7.304753,,,0,,
7321,,Hövels Niederhövels Bf,,50.786198,7.787934,,,0,,
7323,,Schleiden Olef Brücke,,50.550949,6.490251,,,0,,
7328,,Hamm (Sieg) Etzbach Bf,,50.781308,7.688472,,,0,,
7331,,Mudersbach Niederschelden Bf,,50.839544,7.965689,,,0,,
7332,,Hillesheim Oberbettingen-Hillesheim Bf,,50.282198,6.649419,,,0,,
7333,,Lissendorf Bf,,50.318147,6.615228,,,0,,
7336,,Hürth Am Bruch,,50.854087,6.887822,,,0,,
7337,,Hürth Vochemer Str.,,50.855175,6.892544,,,0,,
7338,,Weilerswist Jülicher Str.,,50.737351,6.830492,,,0,,
7339,,Rheinbach Merzbach Kirche,,50.601110,6.929705,,,0,,
7344,,Weilerswist Horchheim,,50.730242,6.814984,,,0,,
7384,,Bergneustadt Kreuzstr. Abzw.,,51.040934,7.708222,,,0,,
7387,,Radevormwald Ülfebad,,51.209873,7.344767,,,0,,
7391,,Radevormwald Oberdahlhausen,,51.205045,7.317195,,,0,,
7392,,Radevormwald Turnhalle,,51.205743,7.352860,,,0,,
7393,,Bergheim Glesch Schule,,50.969799,6.594493,,,0,,
7394,,Köln St. Vincenz-Haus,,50.948831,6.965246,,,0,,
7397,,Weilerswist Mühlenhof,,50.721338,6.806517,,,0,,
7399,,Hellenthal Hahnenberg Abzw.,,50.460742,6.453758,,,0,,
7409,,Bonn Betriebshof Beuel,,50.734185,7.129858,,,0,,
7419,,Frechen Euro Park/Briefzentrum,,50.920569,6.835913,,,0,,
7426,,Elsdorf Eulenschule,,50.926851,6.594101,,,0,,
7430,,Elsdorf Am Wiebach,,50.920173,6.588697,,,0,,
7431,,Bad Münstereifel Stotzheimer Str.,,50.604080,6.801006,,,0,,
7450,,Elsdorf Alte Schule,,50.957703,6.493542,,,0,,
7451,,Elsdorf Am Pielenpfädchen,,50.955853,6.505834,,,0,,
7462,,Bedburg Kaiskorb,,51.029537,6.473394,,,0,,
7469,,Bedburg Röntgenstr.,,50.991417,6.563762,,,0,,
7475,,Bedburg Hohenholz 2,,51.009622,6.520867,,,0,,
7482,,Pulheim Brauweiler Friedhof,,50.956824,6.777115,,,0,,
7493,,Weilerswist Hollergasse,,50.713126,6.799381,,,0,,
7501,,Frechen Möscheburg,,50.910887,6.754225,,,0,,
7503,,Frechen An St. Severin/Mühlenbach,,50.907470,6.800234,,,0,,
7504,,Frechen Blindgasse,,50.910646,6.801213,,,0,,
7507,,Gummersbach Ekz/Hebekeuser,,51.027644,7.564084,,,0,,
7508,,Gummersbach Ekz/Baumhof,,51.027153,7.563183,,,0,,
7509,,Troisdorf Im Zehntfeld,,50.809997,7.125855,,,0,,
7511,,Hürth Rodenkirchener Str.,,50.876582,6.914194,,,0,,
7513,,Hürth Mittelstr.,,50.869202,6.864542,,,0,,
7514,,Hürth Max-Planck-Str.,,50.885761,6.909485,,,0,,
7521,,Wesseling Dreilindenstr.,,50.823609,6.982458,,,0,,
7522,,Wesseling Dürerstr.,,50.806760,6.983935,,,0,,
7523,,Wesseling Im Blauen Garn,,50.816554,6.972604,,,0,,
7524,,Pulheim Helmholtzstr.,,50.963205,6.790744,,,0,,
7526,,Köln Niederkasseler Str./Kreisel,,50.845165,7.102223,,,0,,
7527,,Weilerswist Niederberger Str.,,50.711321,6.795202,,,0,,
7530,,Brühl Bergstr.,,50.835647,6.875207,,,0,,
7531,,Brühl Jordanstr.,,50.834447,6.912121,,,0,,
7532,,Brühl Jugendkulturhaus Cultra,,50.835459,6.918301,,,0,,
7533,,Brühl Phantasialand,,50.798914,6.879087,,,0,,
7534,,Brühl Theismühle,,50.835669,6.881808,,,0,,
7535,,Brühl Barbaraschule,,50.835237,6.888940,,,0,,
7536,,Brühl Lohmühle,,50.833476,6.892385,,,0,,
7537,,Brühl Daberger Weg,,50.833067,6.894095,,,0,,
7538,,Brühl Poststr.,,50.833367,6.907600,,,0,,
7539,,Brühl Telekom,,50.834286,6.919939,,,0,,
7544,,Brühl Engeldorfer Str.,,50.839171,6.919496,,,0,,
7545,,Brühl Berzdorfer Str.,,50.837973,6.923234,,,0,,
7547,,Brühl Grubenstr.,,50.833927,6.873131,,,0,,
7548,,Leverkusen Untere Höhenstr.,,51.069312,7.047649,,,0,,
7549,,Zülpich Im Thiergarten,,50.665571,6.671289,,,0,,
7558,,Bergheim Wiedenaustr.,,50.926206,6.658922,,,0,,
7561,,Troisdorf Antwerpener Str.,,50.837453,7.108813,,,0,,
7572,,Pulheim Josef-Gladbach-Platz,,51.020300,6.761530,,,0,,
7577,,Bergisch Gladbach Oberasselborn,,50.998149,7.201320,,,0,,
7589,,Hürth Hahnenstr.,,50.892181,6.908104,,,0,,
7591,,Wermelskirchen Haus Vogelsang,,51.137507,7.223953,,,0,,
7593,,Hürth Weiler/Berrenrath,,50.871862,6.791214,,,0,,
7598,,Hürth Von-Geyr-Ring,,50.879853,6.853826,,,0,,
7601,,Bergheim Schwalbenweg,,50.945558,6.641466,,,0,,
7602,,Bergheim Albrecht-Dürer-Allee,,50.947907,6.637756,,,0,,
7603,,Bergheim Quadrath-Ichendorf Bf,,50.937840,6.686643,,,0,,
7604,,Bergheim Altenheim,,50.933547,6.684560,,,0,,
7605,,Bergheim Ahestr.,,50.937697,6.675772,,,0,,
7607,,Bergheim Zievericher Str.,,50.939320,6.628277,,,0,,
7608,,Bergheim Gutenbergstr.,,50.947338,6.626678,,,0,,
7609,,Bergisch Gladbach Am Bockenberg,,50.957123,7.188818,,,0,,
7610,,Bergisch Gladbach Rathenaustr.,,50.957085,7.140382,,,0,,
7612,,Bergisch Gladbach Wiesenstr.,,50.980123,7.133186,,,0,,
7613,,Bergisch Gladbach Birkenhain,,50.981812,7.126733,,,0,,
7614,,Bergisch Gladbach Hüttenstr.,,50.974838,7.134082,,,0,,
7615,,Bergisch Gladbach Arbeitsagentur,,50.986000,7.133386,,,0,,
7616,,Radevormwald Önkfeld,,51.223895,7.348683,,,0,,
7624,,Eitorf Oberbohlscheid Alte Schule,,50.792854,7.453400,,,0,,
7625,,Lindlar Remshagener Str.,,51.015060,7.429301,,,0,,
7627,,Gummersbach Kreiskrankenhaus,,51.015631,7.569651,,,0,,
7628,,Gummersbach Kalversiefen Abzw,,51.020203,7.568608,,,0,,
7629,,Gummersbach Neusiedler Weg,,51.040277,7.491746,,,0,,
7630,,Hennef Lückert Ortsmitte,,50.723884,7.399798,,,0,,
7633,,Zülpich Adenauerplatz/Schulzentrum,,50.689098,6.653638,,,0,,
7634,,Hennef Lichtenberg Oberdorf,,50.744299,7.344908,,,0,,
7635,,Hennef Hennefer Str.,,50.745970,7.242146,,,0,,
7644,,Kerpen Fließstr.,,50.856498,6.591274,,,0,,
7645,,Kerpen Hohlweg,,50.863551,6.583083,,,0,,
7646,,Kerpen Buir Post,,50.857011,6.585983,,,0,,
7648,,Kerpen Kolping-Center,,50.870400,6.696277,,,0,,
7649,,Kerpen Phillipp-Schneider-Str.,,50.879232,6.692516,,,0,,
7651,,Kerpen Mühlenfeld,,50.911519,6.669762,,,0,,
7659,,Königswinter Königswinter-Rheinaue,,50.686728,7.184217,,,0,,
7660,,Kürten Splash Bad/Wende,,51.056377,7.288550,,,0,,
7661,,Euskirchen Im Weingarten,,50.611503,6.833372,,,0,,
7662,,Leverkusen Romberg,,51.091437,7.065292,,,0,,
7663,,Leverkusen Freiheitstr.,,51.049060,6.996322,,,0,,
7664,,Leverkusen Waldstr.,,51.053547,6.986535,,,0,,
7665,,Leverkusen Bayarena,,51.039031,7.003322,,,0,,
7666,,Leverkusen Robert-Blum-Str.,,51.046608,7.002359,,,0,,
7667,,Leverkusen Silbersee,,51.050977,7.005420,,,0,,
7670,,Leverkusen Talstr.,,51.070840,7.010002,,,0,,
7671,,Leverkusen Görlitzer Str.,,51.065397,7.020854,,,0,,
7675,,Leverkusen Osenau Nord,,51.035870,7.095054,,,0,,
7677,,Leverkusen Zeppelinstr.,,51.028890,6.997201,,,0,,
7678,,Leverkusen Niederfeldstr.,,51.032270,6.971556,,,0,,
7679,,Lohmar Meigermühle,,50.862910,7.212824,,,0,,
7685,,Bonn Ennertbad,,50.739201,7.154671,,,0,,
7686,,Zülpich Mülheimer Str.,,50.713025,6.739829,,,0,,
7689,,Radevormwald Dahlhausen Brücke,,51.215314,7.309616,,,0,,
7690,,Radevormwald Wuppermarkt,,51.219260,7.305663,,,0,,
7693,,Pulheim Brauweiler Gewerbegebiet,,50.964251,6.815089,,,0,,
7694,,Pulheim Ruckesweg,,51.038791,6.776419,,,0,,
7695,,Pulheim Nussbaumweg,,51.016726,6.763723,,,0,,
7696,,Radevormwald Dahlerau Sparkasse,,51.221967,7.307915,,,0,,
7698,,Radevormwald Keilbecker Str.,,51.218255,7.312734,,,0,,
7699,,Siegburg Friedrich-Ebert-Str.,,50.798540,7.203724,,,0,,
7700,,Pulheim Hackenbroicher Weg,,51.045763,6.774197,,,0,,
7701,,Pulheim An Der Kopfbuche,,51.027373,6.764483,,,0,,
7702,,Pulheim Christinastr.,,51.021352,6.753096,,,0,,
7705,,Pulheim Gut Mutzenrath,,51.027848,6.780997,,,0,,
7708,,Pulheim Sportzentrum,,51.009616,6.801237,,,0,,
7711,,Pulheim Ingendorf,,51.008215,6.734004,,,0,,
7716,,Radevormwald Dahlerau Post,,51.221684,7.309911,,,0,,
7717,,Radevormwald Grunewald,,51.222118,7.320130,,,0,,
7719,,Brühl Südfriedhof,,50.821134,6.903914,,,0,,
7725,,Bonn Maria-Montessori-Allee,,50.745117,7.140861,,,0,,
7726,,Niederkassel Rosenthalstr.,,50.777494,7.076032,,,0,,
7728,,Bonn Kolpingstr.,,50.736650,7.064810,,,0,,
7729,,Bonn Fritz-Erler-Str.,,50.715125,7.129187,,,0,,
7731,,Wermelskirchen Pohlhauser Str.,,51.139415,7.187109,,,0,,
7732,,Wermelskirchen An Der Mark,,51.144689,7.184715,,,0,,
7733,,Gummersbach Friedhofstr.,,50.984879,7.531028,,,0,,
7734,,Wiehl Friedhof,,50.951412,7.545227,,,0,,
7735,,Wiehl Eichhardtstr.,,50.955045,7.543098,,,0,,
7740,,Swisttal Buschhoven Grundschule,,50.681128,6.977908,,,0,,
7741,,Swisttal Heimerzheim Grundschule,,50.716947,6.916562,,,0,,
7743,,Weilerswist Abzw. Schwarzmaar,,50.718805,6.873565,,,0,,
7744,,Remscheid Markt,,51.179272,7.194254,,,0,,
7745,,Radevormwald Remlingrade,,51.240421,7.307207,,,0,,
7746,,Pulheim Gut Wiesenhof,,51.035147,6.776900,,,0,,
7748,,Pulheim Jahnstr.,,50.957682,6.783249,,,0,,
7749,,Pulheim Brauweiler Schulzentrum,,50.959659,6.792620,,,0,,
7750,,Windhagen Oberwindhagen Bürgerzentrum,,50.636712,7.353906,,,0,,
7753,,Leverkusen Löhstr.,,51.054830,6.953359,,,0,,
7754,,Leverkusen Baltrumstr.,,51.027848,7.013757,,,0,,
7755,,Radevormwald Hermannstr.,,51.202780,7.348681,,,0,,
7757,,Radevormwald Auf Der Brede,,51.218116,7.319515,,,0,,
7758,,Radevormwald Herkingrade,,51.219190,7.323854,,,0,,
7760,,Leverkusen Villa Römer,,51.074508,6.996241,,,0,,
7761,,Leverkusen Montessoriweg,,51.045080,7.002354,,,0,,
7762,,Leverkusen Hütte,,51.058662,7.056480,,,0,,
7763,,Leverkusen Markusweg,,51.050978,6.979949,,,0,,
7764,,Wuppertal Rauentaler Bergstr.,,51.273494,7.228167,,,0,,
7765,,Leverkusen Olof-Palme-Str.,,51.040449,6.986727,,,0,,
7766,,Leverkusen Pfeilshofstr.,,51.030780,7.012552,,,0,,
7767,,Wuppertal Leibuschstr.,,51.271450,7.231896,,,0,,
7768,,Leverkusen Schützenplatz,,51.062787,7.023208,,,0,,
7769,,Leverkusen Steinbücheler Str.,,51.050153,7.061035,,,0,,
7770,,Leverkusen Theodor-Adorno-Str.,,51.052945,7.058375,,,0,,
7771,,Leverkusen Vincent-Van-Gogh-Str.,,51.042204,7.071134,,,0,,
7772,,Solingen Weeger Hof,,51.158978,7.074396,,,0,,
7774,,Leverkusen Am Hohen Ufer,,51.053710,6.950697,,,0,,
7775,,Leverkusen Buschkämpchen,,51.051947,6.952957,,,0,,
7776,,Wuppertal Bockmühlbrücke,,51.267803,7.235939,,,0,,
7778,,Leverkusen Feldstr./Kolbergerstr.,,51.064183,7.020827,,,0,,
7780,,Burscheid Kaltenherberg,,51.083917,7.132682,,,0,,
7784,,Bonn Gesamtschule Beuel,,50.751242,7.150702,,,0,,
7786,,Bonn Basketsring,,50.705673,7.057709,,,0,,
7787,,Wuppertal Werk Öhde,,51.263285,7.236491,,,0,,
7788,,Wuppertal Öhde,,51.257352,7.233023,,,0,,
7789,,Wuppertal Elektrowerk,,51.254468,7.243976,,,0,,
7790,,Wuppertal Laaken,,51.255561,7.251039,,,0,,
7791,,Wuppertal Mahnmal,,51.255658,7.255439,,,0,,
7792,,Wuppertal Haus Kemna,,51.255678,7.261886,,,0,,
7793,,Wuppertal Kemnabrücke,,51.254042,7.268602,,,0,,
7794,,Wuppertal Papierfabrik,,51.259578,7.276133,,,0,,
7795,,Wuppertal Brambecke,,51.251820,7.282722,,,0,,
7796,,Wuppertal Wupperbrücke,,51.250087,7.289076,,,0,,
7797,,Wuppertal Beyenburg Mitte,,51.249510,7.296608,,,0,,
7798,,Wuppertal Am Kriegermal,,51.248405,7.290877,,,0,,
7801,,Weilerswist Klein Vernich,,50.740280,6.825642,,,0,,
7802,,Erftstadt Brüggener Str.,,50.836093,6.744912,,,0,,
7803,,Erftstadt Bruderschaft,,50.838920,6.754057,,,0,,
7804,,Erftstadt Mellerhöfe,,50.823125,6.721488,,,0,,
7805,,Erftstadt Erp Grundschule,,50.770004,6.724851,,,0,,
7806,,Erftstadt Am Hermeshof,,50.783796,6.765350,,,0,,
7810,,Erftstadt Platzstr.,,50.825060,6.767671,,,0,,
7811,,Erftstadt Dirmerzheim Kindergarten,,50.823355,6.762988,,,0,,
7813,,Erftstadt Hubert-Vilz-Platz,,50.755212,6.774420,,,0,,
7822,,Erftstadt Am Hahnacker,,50.814952,6.817211,,,0,,
7825,,Erftstadt Lechenich Grundschule Süd,,50.793891,6.769387,,,0,,
7830,,Remscheid Max-Von-Laue-Str.,,51.198595,7.273745,,,0,,
7831,,Remscheid Christhauser Str.,,51.195476,7.271241,,,0,,
7832,,Remscheid Fontanestr.,,51.193127,7.269903,,,0,,
7849,,Kerpen Revg Betriebshof,,50.873451,6.757783,,,0,,
7880,,Troisdorf Heinkelstr.,,50.816338,7.107660,,,0,,
7881,,Troisdorf Junkersring West,,50.816812,7.103230,,,0,,
7891,,Bonn Joseph-Roth-Str.,,50.696334,7.133165,,,0,,
7892,,Meinerzhagen Bf,,51.107875,7.634417,,,0,,
7895,,Nörvenich Rommelsheim Bf,,50.782597,6.547306,,,0,,
7900,,Rheinbach Römerkanal Bf,,50.628253,6.968966,,,0,,
7901,,Odenthal Meisenweg,,51.015221,7.177278,,,0,,
7902,,Bonn Helmholtzstr.,,50.721927,7.052722,,,0,,
7903,,Vettweiss Jakobwüllesheim Bf,,50.766690,6.565193,,,0,,
7904,,Leverkusen Leverkusen Rathaus,,51.033592,6.986467,,,0,,
7905,,Bergisch Gladbach Mozartstr.,,50.953830,7.138666,,,0,,
7906,,Bergisch Gladbach Tulpenstr.,,50.954245,7.130208,,,0,,
7907,,Bergisch Gladbach Ernst-Reuter-Str.,,50.954093,7.141177,,,0,,
7908,,Vettweiss Vettweiß Bf,,50.743684,6.601511,,,0,,
7910,,Zülpich Bf,,50.698194,6.661805,,,0,,
7911,,Bergisch Gladbach Großer Busch,,51.000494,7.148712,,,0,,
7912,,Bergisch Gladbach Im Scheurenfeld,,51.009034,7.080828,,,0,,
7913,,Bergisch Gladbach Kicke,,50.965152,7.114899,,,0,,
7914,,Odenthal Am Stragholzer Kreuz,,51.059863,7.168169,,,0,,
7915,,Odenthal Schule,,51.030697,7.117313,,,0,,
7916,,Odenthal Neschen Schule,,51.050829,7.175358,,,0,,
7917,,Odenthal Kapellenweg,,51.033744,7.161538,,,0,,
7918,,Zülpich Nemmenich Bf,,50.687877,6.681697,,,0,,
7937,,Lohmar Halberg Kapelle,,50.848588,7.241108,,,0,,
7938,,Bonn Am Pappelhain,,50.746271,7.166875,,,0,,
7939,,Troisdorf Junkersring Gewerbepark,,50.818206,7.103206,,,0,,
7940,,Gummersbach Rosenthaler Höhe,,51.060365,7.666840,,,0,,
7941,,Reichshof Heerschlade,,50.967498,7.677777,,,0,,
7942,,Nümbrecht Kurtenbach,,50.894533,7.478042,,,0,,
7943,,Nümbrecht Rose,,50.892577,7.481278,,,0,,
7944,,Nümbrecht Heide Abzw.,,50.893560,7.473179,,,0,,
7945,,Pulheim Bergheimer Str.,,50.998290,6.794574,,,0,,
7946,,Bonn Heinrich-Konen-Str.,,50.720194,7.156738,,,0,,
7947,,Bonn Konrad-Zuse-Platz,,50.717808,7.154400,,,0,,
7951,,Wipperfürth Bruch,,51.174205,7.397582,,,0,,
7953,,Reichshof Lepperhof Abzw.,,50.977832,7.700464,,,0,,
7956,,Weilerswist Gesamtschule,,50.748927,6.840842,,,0,,
7957,,Much Köbach Abzw.,,50.866545,7.389010,,,0,,
7958,,Windeck In Der Au,,50.780482,7.508699,,,0,,
7960,,Weilerswist Rathaus,,50.751979,6.845119,,,0,,
7964,,Kerpen Industriegebiet Ii,,50.867858,6.758019,,,0,,
7966,,Bergheim Gutenberg Gymnasium,,50.949449,6.633508,,,0,,
7968,,Bad Neuenahr-Ahrweiler Bad Neuenahr Bf,,50.547220,7.144117,,,0,,
